Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
5387416,Gaizka Baena,España,,,Aputurru,"Pop, Flamenco",Developing,Growth,,,,,,35320,362
443961,Ricardo Modrego,España,,,Unknown Association,"Latin Pop, Jazz, Flamenco, Latin",Developing,Growth,1330,37956,0.035041,,27,343114,2214
3833348,Guillotina Punk Rock,España,,,BeatClap,"Punk, Alternative, Alternative Rock",Developing,Growth,,,,,,120327,80
198371,Jose Menese,España,He/Him,Artistas solistas,Unknown Association,"Flamenco, Latin Pop, Latin Folk, Latin",Developing,Growth,3929,10969,0.358191,,15,337668,555
941474,Orquesta Gran Parada,España,,,Unknown Association,Latin,Developing,Steady,1329,6362,0.208897,,14,255869,427
7971861,Samy Asuik,España,,,Municipal Recordings,"Dance, Pop, House",Developing,Steady,42,633,0.066351,,3,2671990,38
5758,CommonPlace,España,They/Them,Grupo,Unknown Association,"Dance, Alternative, Singer/Songwriter",Developing,Steady,,,,,,315,21
35685,Juan Hidalgo,España,He/Him,Artistas solistas,Lindoro,"Classical, Pop, Vocal",Developing,Steady,,,,,,89931,473
570022,El Mani,España,,,Unknown Association,"Latin Pop, Flamenco, Singer/Songwriter, Latin",Developing,Growth,15911,29138,0.546057,,23,232248,3329
1684231,Original Kiss,España,He/Him,Artistas solistas,Original Kiss,"Latin Hip-Hop/Rap, Flamenco, Latin",Developing,Steady,,,,,,30416,316
747602,Kitai,España,They/Them,Grupo,Kitai,"Pop, Rock, Alternative",Developing,Steady,8444,25432,0.332023,,23,136198,1547
186372,Karmah,España,They/Them,Grupo,"karmah / inity recordings, Karmah Records","Hip-Hop/Rap, Dance, Jazz",Developing,Growth,457,61,7.491803,,4,90951,789
435196,Mayte Pizarro,España,,,Unknown Association,Flamenco,,,,,,,,76023,703
240917,Sound Stabs,España,,,Sound Stabs,"Electronic, Dance, Techno",Developing,Growth,7053,45492,0.155038,,28,255576,3973
4721126,DaSinto,España,He/Him,Artistas solistas,The Room Studios,"Hip-Hop/Rap, Pop, Singer/Songwriter",Developing,Steady,1732,51971,0.033326,,29,187562,2749
4174729,Alain019,España,,,Alain019,"Latin Hip-Hop/Rap, Latin Pop, Latin Rock, Latin",Developing,Steady,2385,38779,0.061502,,29,70819,2230
741135,Les Kol·lontai,España,,,Unknown Association,"Pop, Singer/Songwriter",Developing,Growth,,,,,,204549,2576
9988566,besodrenaje,España,,,cora core,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,406,1439,0.28214,,7,220065,298
311982,La Madre Del Topo,España,,,La Madre del Topo,"Latin Pop, Latin",Developing,Growth,8357,40931,0.204173,,24,374724,2056
401497,Bocanada,España,They/Them,Grupo,El Dromedario Records,"Latin Rock, Alternative, Hard Rock, Latin",Developing,Growth,12996,18422,0.705461,,28,227866,1318
3632163,Danny Broke,España,He/Him,Artistas solistas,Danny Broke,"Latin Dance, Latin Pop, House, Latin",Developing,Growth,882,4225,0.208757,,10,68882,1054
82001,Xtragos,España,They/Them,Grupo,Unknown Association,"Hip-Hop/Rap, Jazz, R&B/Soul",Developing,Growth,2459,19546,0.125806,,17,64526,919
100623,Edwin Rivera,España,,,"Edwin Rivera Music, Distrokid","Salsa, Holiday, Christian, Latin",Developing,Growth,,,,,,292780,2510
4275477,Jack Chakataga,España,They/Them,Artistas solistas,Jack Jean Tarradellas,"Latin Pop, Flamenco, Singer/Songwriter, Latin",Developing,Steady,,,,,,117424,77
1646904,Once,España,,,Moose,"Latin Hip-Hop/Rap, Latin",Developing,Steady,273,90,3.033333,,0,63046,1531
193495,First Aid Kit,España,,,Unknown Association,"Pop, Rock, Alternative",Developing,Decline,1800,229,7.860262,,1,425206,1055
4152805,paunezz,España,,,MASSAVIU,"Indie Pop, Pop, Alternative",Developing,Growth,490,2814,0.174129,,8,56769,310
723805,Jay Boulevard,España,He/Him,Artistas solistas,Advise Entertainment,"Latin Hip-Hop/Rap, Latin",Developing,Decline,455,611,0.744681,,2,64141,139
4507672,Miguel Zaguán,España,,,Unknown Association,"Rock, Pop, Flamenco",Developing,Steady,278,4227,0.065768,,9,47448,230
3966368,Pink Kardashian,España,,,Pink Kardashian,"Electronic, Latin Dance, Latin Hip-Hop/Rap, Latin",Developing,Steady,769,3396,0.226443,,12,67253,817
4237126,Zamoranobeatz,España,,,Propaganda Mafia,Hip-Hop/Rap,Developing,Steady,1573,43303,0.036325,,29,94662,3693
4350927,Plasaporros,España,,,Plasaporros,"Electronic, Dance, Hip-Hop/Rap",Developing,Steady,6793,24760,0.274354,,32,394102,9263
585932,Arrels De Gràcia,España,She/Her,Artistas solistas,"Arrels de Gràcia, Factoria Chakataga","Latin Rock, Latin",Developing,Growth,1515,2217,0.683356,,11,75370,308
479178,Discordia,España,,,Discordia,"Hip-Hop/Rap, Rock, Alternative",Developing,Growth,5747,7567,0.759482,,15,161273,1050
274959,Rare Silk,España,They/Them,Grupo,Mr Bongo,"Vocal, Pop, Jazz",Developing,Steady,5263,22753,0.23131,,19,864047,6429
4078785,Kiddy,España,He/Him,Artistas solistas,Kiddy,"Hip-Hop/Rap, Rock, Pop",Developing,Steady,643,1374,0.467977,,9,91290,1135
373404,Oblique,España,They/Them,Grupo,Aztec Records Ltd,"Dance, Electronic, Pop",Developing,Steady,11987,15367,0.780048,,23,652888,2065
41350,Spanish Fly,España,He/Him,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Electronic, Dance",Developing,Growth,2575,1716,1.500583,,11,281048,4540
5077965,Soulnass,España,,,"0104 RECORDS, HOYMORIMOS RECORDS","African Hip-Hop/Rap, R&B/Soul, Afrobeat, African",Developing,Growth,293,1520,0.192763,,7,8640,148
7624059,La Luna,España,,,Unknown Association,"Dance, Pop, Electronic",Developing,Growth,1559,30446,0.051205,,27,83741,609
161478,La Banda Del Capitan Canalla,España,,,Unknown Association,"Latin Pop, Latin",Developing,Steady,3452,36156,0.095475,,21,201508,1431
163387,Gose,España,,,"Kiose Clique Entertainment, GRS Records","Rock, Hip-Hop/Rap, Pop",Developing,Steady,4622,8815,0.524334,,16,137644,2239
3771541,IsYeezzy,España,,,"IsYeezzy, MULTIVERSOS","Hip-Hop/Rap, Pop, Electronic",Developing,Steady,,,,,,53469,418
204328,Mara Barros,España,,,RockCD Records,"Latin Pop, Latin Rock, Latin, Flamenco",Developing,Steady,12104,83377,0.145172,,29,241536,2582
1035430,Machete en Boca,España,,,Bola 9,"Hip-Hop/Rap, Reggae, Electronic",Developing,Steady,21536,55163,0.390407,,27,396100,4762
1469216,Jahzzmvn,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Latin",,,,,,,,27693,876
4525818,Maybecrush,España,,,Distrokid,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Growth,,,,,,51614,21
306080,Commando 9mm,España,They/Them,Grupo,Unknown Association,"Rock, Punk, Alternative",Developing,Steady,6962,10130,0.687266,,8,23474,588
149765,Paco Pil,España,He/Him,Artistas solistas,Previous Records,"Electronic, Dance, Hip-Hop/Rap",Developing,Steady,8010,38010,0.210734,,24,510205,3016
412013,Psyk,España,He/Him,Artistas solistas,"MOTE EVOLVER, Non Series","Techno, Hip-Hop/Rap, Electronic",Developing,Growth,7537,10728,0.702554,,16,545395,3223
6948455,Drean,España,He/Him,Artistas solistas,Unknown Association,"Dance, Electronic, Trance",,,583,47833,0.012188,,25,795843,5077
413343,El Koala,España,He/Him,Artistas solistas,Tunguska Media Factory,"Latin Pop, Latin Rock, Latin",Developing,Growth,7485,59255,0.126318,,27,241431,2308
599868,Aless Gibaja,España,,,Unknown Association,"House, Latin Dance, Techno, Latin",Developing,Steady,1227,566,2.167845,,1,25960,208
4474798,C.Manson,España,,,Distrokid,"Hip-Hop/Rap, Dance, Techno",Developing,Decline,992,2591,0.382864,,9,5729,391
866419,Queyi,España,,Artistas solistas,Unknown Association,"Children's Music, Pop, Singer/Songwriter",Developing,Steady,1078,449,2.400891,,4,10354,142
48958,Pepe Luis Carmona,España,,,Unknown Association,"Flamenco, Latin",Developing,Steady,,,,,,65798,1377
257678,Felipe Campuzano,España,,,Unknown Association,"Latin Pop, Alternative, Vocal, Latin",Developing,Growth,2058,13888,0.148185,,24,368265,774
388834,Harry Mudie,España,He/Him,Artistas solistas,Unknown Association,Reggae,Developing,Steady,2146,35936,0.059717,,26,197947,3336
526656,Jose De Mara,España,He/Him,Artistas solistas,Arcadia Music,"Electronic, House, Dance",Developing,Steady,1985,53293,0.037247,,25,914353,2883
327116,Griffi,España,He/Him,Grupo,Delpalo Records,Hip-Hop/Rap,Developing,Steady,3458,12952,0.266986,,23,129784,860
4025305,ROSO,España,,,Unknown Association,"Classical, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,522615,5375
1654418,MIDNIGHT CVLT,España,He/Him,Artistas solistas,Eatbrain,"Electronic, Dance, House",Developing,Steady,3135,39459,0.07945,,24,865169,5719
181641,María Villalón,España,She/Her,Artistas solistas,"Maria Villalon, Ambos2 Records","Latin Pop, Latin Rock, Holiday, Latin",Developing,Steady,29581,72075,0.41042,,29,501872,2961
985167,Carlos Agraz,España,,,"Untested Records, Clarisse Records","Electronic, Dance, House",Developing,Growth,3611,10756,0.33572,,17,184565,1389
8168608,Jet Vesper,España,,,81Sundays,"Pop, R&B/Soul",Developing,Steady,919,38243,0.024031,,23,213540,337
47350,Contracorriente,España,,,Unknown Association,"Rock, Pop, Alternative",Developing,Decline,9814,1649,5.951486,,7,24796,308
9795119,Manuel Alejandro,España,,,ACE Music,"Latin Pop, Latin",Developing,Explosive Growth,2034,56377,0.036079,,25,3845,17
4371290,B Lion,España,,,Unknown Association,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,,,,,,346859,56
3495977,eurosanto,España,,,eurosanto,"Dance, Pop, Electronic",Developing,Steady,,,,,,632753,1137
3922467,Tamara Jerez,España,,,Aerolineas Musicales,Flamenco,Developing,Growth,1651,6105,0.270434,,11,83812,53
4193375,IBZY,España,,,IBZY,"Hip-Hop/Rap, R&B/Soul, Electronic",Developing,Growth,27202,39569,0.687457,,29,229248,4540
244753,JP Candela,España,He/Him,Artistas solistas,Future Nex,"House, Dance, Electronic",Developing,Steady,1586,11449,0.138527,,14,560988,2651
3444129,PXXR GANGG,España,,,PXXR GANGG,"Latin Hip-Hop/Rap, Latin",Developing,Steady,15602,4,3900.5,,0,298860,9398
4945640,daviles de novelda,España,,,Unknown Association,Others,Developing,Steady,,,,,,3504,120
10718056,NAINA,España,,,Atomic Records,"R&B/Soul, Pop, Singer/Songwriter",Developing,Growth,837,55497,0.015082,,29,354312,182
5695123,Odio a Muerte,España,,,Unknown Association,"Alternative, Punk",Developing,Growth,,,,,,114364,253
479125,La Pelopony,España,,,La Pelopony,"Electronic, House, Latin Pop, Latin",Developing,Steady,10858,3958,2.743305,,14,124861,712
8375782,Rienda Suelta,España,,,Maldito Digital,"Rock, Alternative, Indie Rock",Developing,Growth,,,,,,127381,146
8240635,Amara Rodes,España,,,"Amara Rodes, Las Rodes","Flamenco, Latin Pop, Latin",Developing,Decline,3991,37607,0.106124,,25,766566,1073
485229,Betagarri,España,They/Them,Grupo,Unknown Association,"Reggae, Rock, Punk",Developing,Growth,27365,45654,0.5994,,29,220646,6619
524290,Pere Espinosa,España,,,Crea Music,"Dance, Pop, Rock",Developing,Steady,2045,3860,0.529793,,17,275895,86
850952,Los Zigalas,España,They/Them,Grupo,BeatClap,"Pop, Rock, Alternative",Developing,Steady,432,2750,0.157091,,7,198810,92
206811,Lion & Love,España,,,Unknown Association,"Electronic, House, Latin Dance, Latin",Developing,Growth,,,,,,135675,598
1035087,Mabel Flores,España,,Artistas solistas,Picap,"Pop, Rock, Singer/Songwriter",Developing,Steady,4204,12072,0.348244,,17,148904,981
4214120,Skeb,España,,,SFG Production / Goze Limited,"Rock, Alternative, Metal",Developing,Growth,,,,,,574084,326
284896,Los Muertos de Cristo,España,They/Them,Grupo,Unknown Association,"Punk, Rock, Alternative",Developing,Growth,60866,39638,1.535547,,31,123845,3619
315298,Conecta Kids,España,,,Unknown Association,"Latin Children's Music, Latin",Developing,Steady,10535,29880,0.352577,,27,78596,1354
71969,Lluís Gavaldà,España,,,RGB Suports,"Pop, Children's Music, Alternative",Developing,Steady,638,51745,0.01233,,26,151804,2082
298815,Pecera,España,They/Them,Grupo,Unknown Association,Alternative,Developing,Growth,1721,2304,0.746962,,5,231985,516
735507,Nao Galiza,España,,,Unknown Association,Rock,Developing,Steady,4928,11321,0.435297,,18,56545,1125
3970985,J Martina,España,,,Balaunka,"Pop, Dance, Electronic",Developing,Growth,5276,36760,0.143526,,34,66508,3298
1657234,VLVT,España,He/Him,Artistas solistas,Unknown Association,"Dance, Pop, Electronic",Developing,Growth,,,,,,162488,208
447498,Ernest Martinez Izquierdo,España,,,Unknown Association,"Classical, Orchestral, Instrumental",,,,,,,,325338,714
936264,Alvaro Albarran,España,He/Him,Artistas solistas,Unknown Association,"Dance, Electronic, House",Developing,Growth,,,,,,85704,399
820063,Josetxu Piperrak & The Riber Rock Band,España,,,Josetxu Piperrak & The Riber Rock Band / DDB Music,"Punk, Rock, Alternative",Developing,Growth,2554,11748,0.217399,,16,154892,1145
4259112,Hotboy Mafia,España,,,Hotboy Records,"Latin Hip-Hop/Rap, Latin",Developing,Steady,3076,15293,0.201138,,20,35611,1874
4196097,Idoia Asurmendi,España,,,Unknown Association,"Pop, Singer/Songwriter",,,,,,,,15788,734
3491008,Vizzen,España,,,"NCS, Eatbrain","Electronic, Drum & Bass, Dance",Developing,Growth,800,45026,0.017768,,26,579200,1981
66121,Silenciados,España,,Artistas solistas,El Garaje Producciones,"Punk, Rock, Alternative",Developing,Steady,3904,14270,0.273581,,20,150943,859
445085,Joselito Acedo,España,,,Unknown Association,"Flamenco, Latin",Developing,Steady,2627,4009,0.655276,,24,198904,3197
159355,Hechos Contra El Decoro,España,They/Them,Grupo,Unknown Association,"Latin Rock, Latin Hip-Hop/Rap, Latin",Developing,Growth,7735,8533,0.906481,,18,105442,992
3970144,*El Niño Pérez,España,,,Unknown Association,"Hip-Hop/Rap, Flamenco",Developing,Growth,577,9540,0.060482,,15,149239,979
74735,Dionisio Aguado,España,He/Him,Artistas solistas,"Sapiens Müzik, Jube Classic, La Buhardilla Records","Instrumental, Classical, New Age",Developing,Growth,2001,6668,0.30009,,15,113145,653
310458,Acqua Toffana,España,,,Unknown Association,Hip-Hop/Rap,Developing,Steady,8315,4393,1.892784,,11,121972,1674
4265840,Akritud,España,They/Them,Grupo,BeatClap,"Punk, Alternative, Alternative Rock",Developing,Growth,,,,,,154633,297
10429227,Adri Contreras,España,,,Unknown Association,Dance,,,1640,52707,0.031115,,25,345954,1594
318025,Bravo Fisher!,España,He/Him,Artistas solistas,Tracks Planet,"Electronic, Latin Dance, Latin Pop, Latin",Developing,Steady,1915,1150,1.665217,,5,76787,659
1099391,Peor Imposible,España,,,Unknown Association,Pop,Developing,Growth,856,6916,0.123771,,11,127515,446
4379464,Libertad Incondicional,España,They/Them,Artistas solistas,Unknown Association,"Rock, Alternative, Metal",Developing,Steady,,,,,,108046,132
7794986,Esteban 95,España,,,Acqustic,"Latin Pop, Alternative, Indie Pop, Latin",Developing,Steady,386,11413,0.033821,,14,38225,144
1301359,Andrea Mir,España,,,"Andrea Mir, A&A","Latin Pop, Alternative, R&B/Soul, Latin",Developing,Growth,,,,,,688070,127
1602430,Sergio Di Finizio,España,,,Unknown Association,"Jazz, Flamenco",Developing,Growth,,,,,,118319,114
10433842,Moradice,España,,,1077763 LocuraSongs,"Hip-Hop/Rap, Alternative Rap",Developing,Steady,9340,20,467,,4,118416,3140
685227,Silvio y Sacramento,España,,,Unknown Association,"Rock, Pop, Singer/Songwriter",Developing,Growth,6320,10592,0.596677,,20,82240,626
4145293,Apolo Jack,España,,,"KCAJOLOPA, APOLO JACK","Hip-Hop/Rap, Alternative, Afrobeat",Developing,Steady,315,1833,0.171849,,7,991,54
10422736,Marco,España,,,Unknown Association,"Alternative, Latin Pop, Trance, Latin",,,,,,,,23817,255
240144,Alejandro AmenábarILucio Godoy,España,,,Unknown Association,Soundtracks,,,,,,,,4078,63
537263,Luis de Córdoba,España,,,Unknown Association,"Flamenco, Latin",Developing,Growth,2975,5912,0.503214,,16,27369,672
7023248,Iris Deco,España,They/Them,Grupo,Hidden Track Records,"Dance, Pop, Alternative",Developing,Growth,540,4846,0.111432,,15,1319730,576
7030595,Gilipojazz,España,He/Him,Artistas solistas,UMG (Universal Music Spain),"Alternative, Latin",Developing,Growth,7992,8417,0.949507,,18,177610,364
1377338,Siete de Picas,España,They/Them,Grupo,Unknown Association,"Pop, Rock, Alternative",Developing,Growth,5837,69994,0.083393,,27,282814,2973
4167679,Baby Kay,España,He/Him,,Distrokid,"African Hip-Hop/Rap, R&B/Soul, New Age, African",Developing,Steady,1351,501,2.696607,,6,59996,256
1560496,Valtonyc,España,,,Unknown Association,"Hip-Hop/Rap, Pop",Developing,Steady,,,,,,6858,247
5481314,Raul Moreno,España,,,"Raúl Moreno / Fiesta Music, La Cupula Music","Flamenco, Christian, Latin Pop, Latin",Developing,Growth,575,42151,0.013641,,28,194877,1601
75545,Sergio Zamora,España,,,Unknown Association,"Soundtracks, Pop, Rock",,,,,,,,750753,3304
250546,Tversky,España,They/Them,Grupo,Unknown Association,"Electronic, Dance, Rock",Developing,Growth,1357,453,2.995585,,1,26209,292
3646865,Yo me corono,España,,,Unknown Association,Pop,Developing,Steady,261,59831,0.004362,,25,211561,1323
216959,Allan Ramirez,España,He/Him,Artistas solistas,"BɅSTA, Evidenza Music","Dance, Pop, Electronic",Developing,Steady,,,,,,173540,492
885692,Dorada,España,,,Dorada,"Pop, Hip-Hop/Rap",Developing,Steady,,,,,,46439,652
3616152,sword,España,He/Him,,sword,"Hip-Hop/Rap, Electronic, Alternative",Developing,Steady,2547,38757,0.065717,,27,986714,2702
9721874,Deivi Pv,España,,,Unknown Association,"Dance, Hip-Hop/Rap, Alternative",,,,,,,,3126,109
7034996,yyy891,España,,,fruity mob,"Hip-Hop/Rap, Pop, Electronic",Developing,Steady,3763,29493,0.12759,,36,20403,537
415325,Vincenzo Martinelli,España,He/Him,Artistas solistas,Unknown Association,"Latin Classical, Latin",Developing,Steady,1175,24767,0.047442,,22,257815,865
1303395,Alba Carmona,España,She/Her,Artistas solistas,UMG (Universal Music Spain),"Pop, Flamenco",Developing,Steady,1320,3901,0.338375,,11,16910,145
316717,Sanjosex,España,,,Bankrobber,"Pop, Rock, Alternative",Developing,Steady,17095,12171,1.404568,,19,241940,2010
516496,Chef Creador,España,They/Them,Grupo,Stereolikes,Pop,Developing,Growth,428,1309,0.326967,,6,20089,176
3804467,44Svvage,España,,,44Svvage distributed by Altafonte,"Latin Hip-Hop/Rap, Afrobeat, Latin",Developing,Steady,1556,56268,0.027653,,26,88039,3373
3991158,Principiante,España,,,Arsenio Records,Hip-Hop/Rap,Developing,Steady,,,,,,14496,136
4789036,Leandro Bianchi,España,He/Him,Artistas solistas,Independiente,"Jazz, Flamenco, Indian Classical, Indian",Developing,Growth,,,,,,120888,60
342205,Exsonvaldes,España,They/Them,Grupo,Finalistes,"Pop, Rock, Alternative",Developing,Steady,7027,25235,0.278462,,22,988954,2797
1035645,Ángel Vera,España,,,Unknown Association,"Pop, Rock, Alternative",,,39,1293,0.030162,,15,81936,671
10764676,Ara_piano,España,,,Distrokid,"Classical, New Age, Alternative",Developing,Explosive Growth,223,17406,0.012812,,18,281865,280
7142901,Rivers Z,España,,,Necro Records,Others,Developing,Steady,,,,,,43105,557
132902,Antonio Amaya,España,,,Amor Indiano,"Latin Pop, Latin",Developing,Growth,3086,3437,0.897876,,11,51603,243
154072,Benito Lertxundi,España,,,Elkar,"Singer/Songwriter, Pop, Rock",Developing,Explosive Growth,27526,29019,0.948551,,32,128434,2711
372035,Eva Davis,España,She/Her,Artistas solistas,Davis Entertainment Group Corp.,"Latin Hip-Hop/Rap, Latin Pop, Country, Latin",Developing,Steady,1151,1632,0.70527,,6,38565,272
1014119,Órbita,España,,,Unknown Association,"Electronic, Hip-Hop/Rap, Instrumental",Developing,Growth,,,,,,377,9
1110483,Sergio Rojas,España,They/Them,Grupo,WMG (Warner Music Spain),"Pop, Rock",Developing,Steady,1303,63102,0.020649,,26,304516,1529
